timestamp,x,y,z
1450096021.767136,-0.022440328,0.011872372,0.001803493
1450096021.777138,-0.025634257,0.034305776,0.007010505
1450096021.787161,-0.007682953,-0.004182228,0.009517871
1450096021.797162,0.018860507,-0.016041817,0.017365675
1450096021.807164,-0.019609920,0.014071078,0.023162844
1450096021.817165,-0.051367317,-0.001821602,0.000422377
1450096021.827164,-0.014683072,0.019240806,-0.010925352
1450096021.837166,0.024988707,0.034995002,-0.011549064
1450096021.847170,-0.017964353,0.008600945,-0.009859821
1450096021.857169,-0.056684585,0.012081164,0.002435195
1450096021.867171,-0.009717342,0.012887569,0.008360462
1450096021.877172,0.034961712,-0.016150474,0.014370417
1450096021.887174,0.001054612,-0.034163030,-0.008389224
1450096021.897176,-0.052170260,0.063243684,0.003364105
1450096021.907177,-0.026426015,0.047061252,-0.004780640
1450096021.917178,0.026915770,0.039298670,0.001258077
1450096021.927180,0.004294081,0.003173423,0.000042344
1450096021.937177,-0.031257255,-0.028584241,0.005045625
1450096021.947159,-0.023741548,0.004457066,0.012481171
1450096021.957161,0.009744773,0.027671309,0.001084706
1450096021.967174,0.013967481,0.000970456,-0.003026416
1450096021.977170,-0.026702451,0.015096928,0.001737180
1450096021.987172,-0.029765885,0.024691764,-0.003671168
1450096021.997174,-0.004311391,0.012842828,0.005229383
1450096022.007189,0.002116414,0.014937138,0.005302886
1450096022.017191,-0.020120981,0.012887569,-0.007770305
1450096022.027176,-0.028788771,0.002288188,-0.004640026
1450096022.037171,-0.011739747,0.012874786,0.001935319
1450096022.047173,0.001154747,0.017054884,-0.000050334
1450096022.057198,-0.009624132,-0.007415306,-0.002226935
1450096022.067181,-0.019249328,0.016127038,0.003960919
1450096022.077183,-0.017962223,0.024612935,-0.005654424
1450096022.087201,-0.008436095,-0.003177684,-0.007560981
1450096022.097202,-0.007353787,0.014960574,-0.003349990
1450096022.107204,-0.013714214,0.022458970,-0.004525776
1450096022.117199,-0.015951003,-0.000991761,-0.005531386
1450096022.127207,-0.012757873,0.019274895,0.000831439
1450096022.137209,-0.013622335,0.021371335,-0.009853430
1450096022.147209,-0.009516274,-0.005303952,-0.007566573
1450096022.157210,-0.010763964,0.009686450,0.006226204
1450096022.167212,-0.020225377,0.007572965,-0.003485013
1450096022.177214,-0.011641210,-0.006361759,-0.008656072
1450096022.187211,-0.008216385,0.021326594,-0.012984508
1450096022.197213,-0.017750235,0.020296483,-0.018434401
1450096022.207218,-0.015951003,-0.000991761,-0.005531386
1450096022.217189,-0.007597732,0.012879047,0.009453956
1450096022.227191,-0.007465373,0.004310060,-0.000111054
1450096022.237222,-0.008713863,-0.015926769,0.004216583
1450096022.247208,-0.009756224,0.012896091,0.010493121
1450096022.257210,-0.014863368,0.018212826,-0.001324390
1450096022.267150,-0.009705358,-0.004195011,0.003092729
1450096022.282148,-0.006542322,0.013943246,0.010529873
1450096022.292153,-0.012003400,-0.000944890,0.012650548
1450096022.302155,-0.009975669,0.000134223,0.019071696
1450096022.312134,-0.006600645,0.013956029,0.013728862
1450096022.322136,-0.008752213,0.007566573,0.012659336
1450096022.332155,-0.012010324,0.005461611,0.014759239
1450096022.342157,-0.010742393,0.025694178,0.009365272
1450096022.352144,-0.010737333,0.015018098,0.006206231
1450096022.362146,-0.008685101,0.005416870,0.008402007
1450096022.372162,-0.009614544,0.025675003,0.006179865
1450096022.382164,-0.013929930,0.018236262,0.006153500
1450096022.392166,-0.008729309,0.004359062,0.010538661
1450096022.402168,-0.008670720,0.016088689,0.010494719
1450096022.412165,-0.010808173,0.008628642,0.008362858
1450096022.422167,-0.009719206,0.008617989,0.007310111
1450096022.432160,-0.011603393,0.024587368,-0.002373942
1450096022.442162,-0.011626562,0.016052470,-0.003408314
1450096022.452150,-0.007477624,0.009650231,0.002001632
1450096022.462152,-0.009535182,0.018185129,-0.000190150
1450096022.472169,-0.011793010,0.002211489,0.001975267
1450096022.482171,-0.008784171,0.001168595,0.012683305
1450096022.492175,-0.008442753,0.014971226,-0.002297243
1450096022.502177,-0.011533085,0.007492005,-0.010840664
1450096022.512177,-0.012692626,0.012855611,-0.004476241
1450096022.522179,-0.012581039,0.023506125,-0.007715178
1450096022.532186,-0.009477125,0.006429936,-0.006544186
1450096022.542188,-0.007454721,0.006442719,-0.000119043
1450096022.552188,-0.010523481,0.014971226,-0.005523396
1450096022.562190,-0.016035692,0.005431783,0.000842624
1450096022.572192,-0.007597999,0.001136637,0.006298909
1450096022.582194,-0.004198207,0.016020512,-0.000114250
1450096022.592194,-0.015996810,0.005423261,-0.001290035
1450096022.602196,-0.017059145,0.010765562,-0.000257261
1450096022.612197,-0.009386578,0.024557541,-0.006612096
1450096022.622199,-0.013764015,0.008592423,-0.005540174
1450096022.632199,-0.009719206,0.008617989,0.007310111
1450096022.642201,-0.009756224,0.012896091,0.010493121
1450096022.652202,-0.011906194,-0.000966195,0.007318899
1450096022.662204,-0.008541823,0.010722952,0.001984055
1450096022.672204,-0.020030434,0.031015174,-0.007838216
1450096022.682206,-0.012634303,0.012842828,-0.007675230
1450096022.692200,-0.009575928,0.013924071,0.000892159
1450096022.702202,-0.014900386,0.022490928,0.001858620
1450096022.712211,-0.012920859,0.002230664,0.005160674
1450096022.722213,-0.014177338,0.019357985,0.020011791
1450096022.732213,-0.048221325,0.044075316,0.016286295
1450096022.742215,-0.069540196,0.007892544,0.002288188
1450096022.752213,0.007592672,-0.002202967,-0.006294914
1450096022.762216,0.055588428,-0.017406421,-0.002428803
1450096022.772218,-0.019850936,-0.014698519,0.028602350
1450096022.782220,-0.122453745,0.027531759,0.034606979
1450096022.792220,-0.062723036,0.033386453,-0.012654809
1450096022.802222,0.098253067,0.005620335,-0.047839162
1450096022.812225,0.028340828,0.052024319,-0.014771223
1450096022.822226,-0.110319318,0.039122902,0.017651165
1450096022.832228,-0.103535714,-0.023750071,0.039308524
1450096022.842201,0.055745022,-0.059912602,0.036132438
1450096022.852229,0.111698302,-0.043239083,0.022912506
1450096022.862231,-0.040888844,0.024849423,0.019652265
1450096022.872233,-0.136187400,0.061509434,-0.024359136
1450096022.882232,-0.037285587,0.060810620,-0.050834153
1450096022.892234,0.072429726,0.041035051,-0.030169354
1450096022.902237,0.017946776,-0.004327104,0.011976502
1450096022.912232,-0.059968262,-0.037827540,0.051646949
1450096022.922234,-0.037792653,-0.032561938,0.068973475
1450096022.932240,0.033416546,-0.025647307,0.037852041
1450096022.942242,0.028350681,0.018929749,-0.024244353
1450096022.952244,-0.057519220,0.094005325,-0.046950731
1450096022.962244,-0.081973963,0.068500764,-0.062095862
1450096022.972245,0.003047988,0.022205437,-0.043776243
1450096022.982247,0.059537896,-0.013089969,0.016803481
1450096022.992249,-0.021663218,-0.034811777,0.063853548
1450096023.002228,-0.078317975,-0.032344624,0.062059377
1450096023.012230,-0.004686897,-0.023369771,0.016028501
1450096023.022253,0.046652990,0.027334685,-0.028310734
1450096023.032255,-0.026510437,0.076741650,-0.050758252
1450096023.042257,-0.068204621,0.060974671,-0.056559683
1450096023.052257,-0.029498504,0.047050600,-0.012285695
1450096023.062258,0.012383166,-0.020260264,0.019432820
1450096023.072260,0.003396862,-0.047869788,0.035422972
1450096023.082261,-0.034270356,0.006847520,0.062468438
1450096023.092262,-0.041006289,-0.010352240,0.016585102
1450096023.102264,0.001680987,-0.002275405,-0.034100979
1450096023.112265,0.023113042,0.037085051,-0.025446504
1450096023.122254,-0.052802229,0.030061762,-0.029581861
1450096023.132256,-0.078741418,0.022801985,-0.017083912
1450096023.142269,0.003102316,-0.009603359,0.003275688
1450096023.152264,0.026273416,0.004212056,0.026981817
1450096023.162266,-0.040093358,0.020633107,0.033544112
1450096023.172268,-0.021622738,-0.030778685,0.004109524
1450096023.182276,0.007289072,0.014943530,0.014967764
1450096023.192278,-0.026585538,0.026813771,-0.001505751
1450096023.202268,-0.045278266,0.037481329,-0.029514749
1450096023.212279,-0.020731378,0.073640665,-0.016542225
1450096023.222281,-0.010191385,0.007425958,-0.025755697
1450096023.232264,-0.014795458,-0.026636937,-0.017151556
1450096023.242284,0.014220215,-0.010599381,0.038617966
1450096023.252285,-0.012746422,-0.032806949,0.044760281
1450096023.262283,-0.049948119,-0.025161546,0.033593647
1450096023.272287,0.008589493,-0.012868394,-0.005175055
1450096023.282289,0.012586099,0.055259527,-0.029915555
1450096023.292291,-0.040369794,0.089624958,-0.049916427
1450096023.302292,-0.008407333,0.029680398,-0.058882225
1450096023.312294,0.018093783,0.009518138,0.007659251
1450096023.322281,-0.004333496,-0.038164164,0.051286890
1450096023.332296,0.006207296,-0.069151641,0.051538559
1450096023.342298,0.015111309,-0.007364173,0.049282861
1450096023.352298,0.011768243,-0.003273558,-0.000904942
1450096023.362300,0.006490390,0.045619949,-0.050221359
1450096023.372302,-0.024323716,0.074583424,-0.053922088
1450096023.382303,-0.036786777,0.067334300,-0.017788318
1450096023.392304,0.005386510,-0.000040480,-0.002064749
1450096023.402306,0.039580166,-0.060857492,0.042330679
1450096023.412308,0.013440441,-0.026440929,0.077065757
1450096023.422302,-0.029584258,-0.005009939,0.036974796
1450096023.432304,-0.025676069,-0.016924921,-0.004527374
1450096023.442311,0.013321398,0.046786414,-0.013875069
1450096023.452301,-0.012545087,0.061700116,-0.057990066
1450096023.462303,-0.031160316,0.049093777,-0.037912761
1450096023.472298,-0.009656622,0.040629186,0.012521917
1450096023.482316,-0.003899134,-0.056406817,0.022563899
1450096023.492319,0.006138853,-0.047786697,0.061055631
1450096023.502320,-0.016135028,-0.022073344,0.057475544
1450096023.512321,-0.006856841,0.017214673,0.028645493
1450096023.522323,-0.002504170,0.043632166,-0.026862773
1450096023.532325,-0.023642213,0.031962194,-0.044151749
1450096023.542298,-0.037379596,0.045886266,-0.049711896
1450096023.552299,-0.040203612,0.002281796,-0.023983364
1450096023.562329,0.011315771,-0.004241883,0.023624636
1450096023.572329,0.016139289,-0.046858852,0.040913611
1450096023.582331,-0.014128336,-0.013517140,0.067067717
1450096023.592333,-0.047283360,0.009937852,0.014295050
1450096023.602326,-0.024204406,0.024612935,-0.015332884
1450096023.612328,0.007609716,0.059480105,-0.049193379
1450096023.622320,-0.011614578,0.010484333,-0.064182715
1450096023.632322,-0.016947292,0.033158486,-0.000341151
1450096023.642323,-0.027166640,-0.034973697,0.013654560
1450096023.652330,0.014969628,-0.020143085,0.053596117
1450096023.662342,0.007079481,-0.030912909,0.014073208
1450096023.672343,0.000751810,0.018210696,0.022338595
1450096023.682337,-0.035751340,0.044917940,-0.021956165
1450096023.692347,-0.044252683,0.048159540,-0.024209466
1450096023.702349,0.005252819,0.039258190,-0.042746665
1450096023.712339,0.022979352,-0.013058011,-0.031656730
1450096023.722351,0.007005978,0.001128115,0.026749323
1450096023.732352,-0.055232629,-0.047560861,0.024012658
1450096023.742336,-0.013718209,-0.009337043,0.045725144
1450096023.752328,0.036370258,-0.030108634,-0.007956993
1450096023.762330,0.035374502,0.027526433,0.003543336
1450096023.772358,-0.058342136,0.046148321,-0.014781077
1450096023.782360,-0.069343122,0.047346743,0.002140383
1450096023.792361,0.018420819,0.012648950,-0.009414008
1450096023.802363,0.060787451,-0.023810791,0.004061054
1450096023.812363,-0.011398596,0.003420564,0.039306393
1450096023.822365,-0.088371674,-0.032421323,0.026734675
1450096023.832368,-0.000636496,-0.010535465,0.032029838
1450096023.842368,0.055683503,-0.033439716,-0.011965849
1450096023.852370,0.013831926,0.024485103,0.010747986
1450096023.862370,-0.085218492,0.030325948,-0.011861719
1450096023.872346,-0.039378831,0.042893938,0.000404002
1450096023.882348,0.039012114,0.008198275,-0.025134914
1450096023.892375,0.039356461,-0.016201607,0.008026768
1450096023.902375,-0.030621825,0.001394431,0.036937245
1450096023.912377,-0.067048276,-0.030399451,0.031263647
1450096023.922379,0.001815743,0.005395564,0.019201125
1450096023.932373,0.044394629,-0.012123775,-0.032455412
1450096023.942375,0.021615813,0.037185186,-0.002000833
1450096023.952380,-0.073616430,0.024953819,-0.004228035
1450096023.962373,-0.049496447,0.018506839,0.020633906
1450096023.972376,0.040597494,-0.013043098,-0.000502272
1450096023.982388,0.052902896,-0.033286318,0.023195867
1450096023.992388,-0.035810196,0.009931460,0.030439399
1450096024.002391,-0.086739689,-0.013336045,0.001084439
1450096024.012392,0.015199992,0.018008295,-0.007342069
1450096024.022393,0.060739780,-0.010150905,-0.048254615
1450096024.032395,0.007591607,0.028754683,0.002119876
1450096024.042397,-0.087746364,0.030423952,0.009437710
1450096024.052397,-0.042077146,0.008869392,0.021831263
1450096024.062400,0.051388090,-0.017397899,-0.006748450
1450096024.072401,0.037294642,-0.039690688,-0.002575809
1450096024.082399,-0.036649890,0.013089969,0.018684206
1450096024.092401,-0.076998911,-0.005946306,-0.003086604
1450096024.102405,0.008756474,0.024457406,-0.004248541
1450096024.112406,0.049705505,0.003864779,-0.026049444
1450096024.122409,0.006187855,0.020294353,0.018133198
1450096024.132384,-0.082595278,0.014422615,0.015963520
1450096024.142411,-0.047425573,-0.026325880,0.012298212
1450096024.152413,0.045969889,-0.012012987,-0.001504686
1450096024.162410,0.040761278,-0.038698926,-0.016401344
1450096024.172394,-0.028065191,0.022640065,0.019823240
1450096024.182396,-0.090845485,0.025081651,0.001952630
1450096024.192411,-0.004153999,0.017078319,-0.002250904
1450096024.202402,0.063596819,-0.002620551,-0.026915238
1450096024.212404,0.003040265,-0.018129735,0.004373976
1450096024.222417,-0.076316077,0.010144513,0.022458970
1450096024.232423,-0.066489545,-0.019846942,0.003499127
1450096024.242424,0.065221614,-0.000385626,0.001894839
1450096024.252407,0.056000685,0.002785667,-0.019565978
1450096024.262428,-0.057929080,0.012125905,0.012018580
1450096024.272430,-0.087713075,0.017606691,0.004153999
1450096024.282406,-0.003242665,-0.022390793,-0.004222176
1450096024.292433,0.076892651,-0.003637878,0.006321545
1450096024.302435,-0.007620902,0.004344148,0.008419584
1450096024.312429,-0.060492373,0.009029181,0.034396323
1450096024.322437,-0.037868286,-0.005018461,0.021937523
1450096024.332439,0.025418541,-0.038528484,0.003668771
1450096024.342435,0.032251946,0.001906823,-0.008131163
1450096024.352441,-0.024465928,0.026805249,-0.000412257
1450096024.362442,-0.047109722,0.029114742,0.009957826
1450096024.372433,-0.017228788,0.011870242,0.009335711
1450096024.382446,0.012534700,-0.040575922,0.005646434
1450096024.392448,0.021149760,-0.017155018,0.008866196
1450096024.402433,-0.012123242,0.014026337,0.023257918
1450096024.412450,-0.040984718,0.005655489,0.019724170
1450096024.422451,-0.011931228,-0.013770673,0.005234177
1450096024.432431,0.008514925,-0.027797010,-0.005119128
1450096024.442454,-0.002969425,0.024519192,-0.006530604
1450096024.452456,-0.043740024,0.041870219,0.004618987
1450096024.462429,-0.029151228,-0.004037352,0.013511548
1450096024.472458,0.026143453,-0.037391847,0.022872293
1450096024.482460,0.004627509,-0.035101528,0.030056969
1450096024.492459,-0.034615768,-0.015722238,0.016686568
1450096024.502462,-0.016097477,0.008647817,0.005095959
1450096024.512464,-0.001849299,-0.004320713,-0.017072460
1450096024.522462,-0.016804546,0.014979748,-0.013069197
1450096024.532467,-0.043688891,0.036521526,0.000373642
1450096024.542469,-0.011786352,-0.015937421,-0.003288471
1450096024.552469,0.041368213,-0.018321483,0.014459899
1450096024.562469,-0.000569384,-0.012685169,0.027772509
1450096024.572472,-0.049870355,-0.025178590,0.029328328
1450096024.582475,-0.015458052,-0.019019231,0.021208350
1450096024.592470,0.015089737,-0.011857458,-0.009362875
1450096024.602472,0.014402375,0.006212622,-0.025439314
1450096024.612478,-0.032475652,0.042749062,-0.026172748
1450096024.622467,-0.042277150,0.007617706,-0.026163161
1450096024.632469,0.002922287,0.001111071,0.016031697
1450096024.642483,0.016502544,-0.005306082,0.032227179
1450096024.652484,0.006052034,-0.045860699,0.007717575
1450096024.662486,-0.012095545,-0.011599664,0.014823155
1450096024.672487,-0.015899338,0.017144366,-0.003466637
1450096024.682465,-0.018942000,0.007519702,-0.015201057
1450096024.692466,-0.008366853,0.010684602,-0.007612912
1450096024.702492,-0.016772855,0.009635317,-0.016248212
1450096024.712493,-0.001209874,-0.031987760,-0.000960070
1450096024.722495,0.014378939,-0.025579130,0.025877936
1450096024.732491,-0.024070982,-0.026428145,0.022193986
1450096024.742493,-0.025226793,-0.012525379,0.030659109
1450096024.752495,0.008365255,-0.003211772,0.009717609
1450096024.762501,0.002465821,-0.008624381,-0.020201142
1450096024.772502,-0.010436928,0.012817262,-0.010847055
1450096024.782504,-0.032069520,0.015133147,0.002735599
1450096024.792506,-0.021656027,-0.017961424,0.009393235
1450096024.802479,0.018390459,-0.012736302,0.044011933
1450096024.812481,-0.002627475,-0.027635090,0.019270634
1450096024.822506,-0.009935721,-0.030831949,0.008524246
1450096024.832494,0.008105863,0.014992532,0.028843633
1450096024.842496,-0.012881710,0.013964551,0.006183061
1450096024.852504,-0.018429874,-0.022254439,0.007317301
1450096024.862514,0.003372894,-0.013704627,0.045958437
1450096024.872517,0.002606702,-0.042587142,0.021527130
1450096024.882497,0.008999354,-0.031945150,0.025833994
1450096024.892519,-0.005726063,-0.009492571,0.018095647
1450096024.902521,-0.021403293,-0.018016817,-0.004469051
1450096024.912522,0.001834918,-0.006351107,0.014979748
1450096024.922523,0.012766928,-0.009669405,0.001265268
1450096024.932525,-0.007404120,-0.022390793,-0.010674482
1450096024.942526,-0.002365420,-0.006342584,0.010660101
1450096024.952528,-0.010930412,-0.004154531,0.011609784
1450096024.962530,0.001972337,-0.025596174,0.002255697
1450096024.972531,0.011306717,-0.013847372,0.021527929
1450096024.982532,-0.002349973,-0.026628415,0.004338023
1450096024.992534,-0.005330317,-0.015984293,-0.005339638
1450096025.002536,-0.001025051,0.012806609,0.001004811
1450096025.012537,-0.007187872,0.005316735,-0.015043664
1450096025.022539,0.007498929,-0.005384912,-0.002017611
1450096025.032540,0.008453140,-0.024580977,-0.000865794
1450096025.042542,0.014754711,-0.055551410,-0.002801113
1450096025.052544,-0.012542423,0.000240750,0.042503785
1450096025.062544,-0.022802784,0.005546832,0.019955066
1450096025.072541,0.006574546,0.004197142,-0.007398794
1450096025.082543,0.049429601,-0.004614726,-0.013221530
1450096025.092548,0.016302008,-0.030042588,-0.022077339
1450096025.102539,-0.038764973,-0.021062408,0.008121576
1450096025.112540,-0.073233734,-0.022939404,0.020490894
1450096025.122545,0.003695402,-0.054340204,0.017319336
1450096025.132536,0.102274441,-0.026145850,0.016328373
1450096025.142538,0.015222362,-0.008684036,-0.015772838
1450096025.152534,-0.087039561,0.023864054,-0.031058850
1450096025.162559,-0.056254484,0.039741820,-0.013663614
1450096025.172561,0.027778634,-0.033252229,-0.006987336
1450096025.182545,0.066613382,-0.064284448,0.025620941
1450096025.192562,-0.013070262,-0.050883421,0.057624148
1450096025.202564,-0.058612713,-0.050706587,0.032514534
1450096025.212567,-0.021498368,-0.001983522,0.005067996
1450096025.222567,-0.014331535,0.011691277,-0.032223983
1450096025.232569,0.023361515,0.005005678,-0.047719586
1450096025.242571,0.012302739,0.029701703,-0.021289043
1450096025.252572,-0.054612912,0.002475675,0.003564641
1450096025.262573,-0.063993630,-0.037857368,0.037730335
1450096025.272557,0.011039069,-0.059463061,0.082494078
1450096025.282576,0.086144739,-0.125080154,0.052764944
1450096025.292578,0.020410200,-0.052220328,0.039921584
1450096025.302577,-0.129169971,0.022070149,-0.009187639
1450096025.312581,-0.054211041,0.043791956,-0.065916166
1450096025.322582,0.084702105,0.056865946,-0.053539125
1450096025.332577,0.047486825,-0.000374973,-0.022861640
1450096025.342586,-0.056763681,-0.058128284,0.046431947
1450096025.352588,-0.073720560,-0.069574551,0.093190664
1450096025.362576,0.057978615,-0.110957944,0.075819131
1450096025.372589,0.099318065,-0.061181332,0.051621916
1450096025.382591,-0.028592230,0.018257567,-0.011097925
1450096025.392574,-0.082914857,0.051399009,-0.073775155
1450096025.402593,-0.032818400,0.059676114,-0.061439126
1450096025.412595,0.049927613,-0.021803832,-0.045147505
1450096025.422597,0.036690104,-0.043828175,0.029430061
1450096025.432585,-0.031604265,-0.066710055,0.072381789
1450096025.442587,-0.027370904,-0.091278248,0.068262678
1450096025.452603,0.042539737,-0.052282113,0.058334413
1450096025.462586,0.007449128,-0.019251459,-0.003032009
1450096025.472588,-0.022718362,-0.001104679,-0.045080659
1450096025.482606,-0.037584394,0.055538627,-0.035885563
1450096025.492591,-0.019470637,0.010610034,-0.044017525
1450096025.502593,0.010480604,-0.035244274,0.002400307
1450096025.512609,0.005187039,-0.078763522,0.046229281
1450096025.522583,-0.004594752,-0.102156729,0.048327585
1450096025.532585,-0.001250620,-0.047763262,0.055628908
1450096025.542615,-0.019678097,-0.030748858,0.014799985
1450096025.552613,-0.009097891,-0.026745594,-0.036277580
1450096025.562615,-0.005580388,0.035082354,-0.036468529
1450096025.572618,-0.017234381,0.010575945,-0.049322010
1450096025.582612,-0.015911056,-0.031957933,-0.016078835
1450096025.592614,-0.019087674,-0.037055223,0.039363119
1450096025.602619,0.001921471,-0.097946804,0.044127780
1450096025.612610,0.025027056,-0.089454516,0.069986542
1450096025.622612,-0.020452811,-0.057266486,0.050088734
1450096025.632627,-0.040867539,-0.048812547,-0.001398692
1450096025.642630,-0.000731837,0.005269863,-0.017094831
1450096025.652632,-0.005623265,0.014809306,-0.039591618
1450096025.662632,-0.023252858,-0.034079940,-0.024696558
