timestamp,x,y,z
1450096029.857176,0.014236450,-0.994873047,0.159133911
1450096029.866978,-0.006210327,-0.961227417,0.169418335
1450096029.876793,-0.020629883,-0.979949951,0.179626465
1450096029.886566,-0.021347046,-0.981658936,0.190582275
1450096029.896376,-0.008895874,-0.991546631,0.176696777
1450096029.906194,0.010757446,-0.979537964,0.153015137
1450096029.915994,0.032348633,-0.991317749,0.155151367
1450096029.925792,0.032012939,-1.001007080,0.161331177
1450096029.935591,0.019622803,-0.981491089,0.146636963
1450096029.945372,-0.002273560,-0.966766357,0.154403687
1450096029.955188,-0.016952515,-0.992584229,0.183425903
1450096029.964988,-0.022766113,-0.975891113,0.181915283
1450096029.974761,-0.014526367,-0.986175537,0.172897339
1450096029.984588,0.002197266,-0.998550415,0.181076050
1450096029.994389,0.015319824,-0.974197388,0.163787842
1450096030.004175,0.021667480,-0.961898804,0.142639160
1450096030.013990,0.018646240,-0.975051880,0.153869629
1450096030.023789,0.006713867,-0.999450684,0.183090210
1450096030.033568,-0.007949829,-0.981033325,0.161010742
1450096030.043388,-0.020828247,-0.979293823,0.148361206
1450096030.053187,-0.025939941,-0.993774414,0.164245605
1450096030.062972,-0.021850586,-0.970733643,0.169311523
1450096030.072786,-0.003585815,-0.966461182,0.182067871
1450096030.082574,0.013336182,-0.980636597,0.185638428
1450096030.092383,0.023529053,-0.975402832,0.156738281
1450096030.102183,0.016342163,-0.981735229,0.142837524
1450096030.111968,-0.002166748,-0.996887207,0.164825439
1450096030.121780,-0.022903442,-0.990280151,0.187393188
1450096030.131558,-0.027587891,-0.976196289,0.173309326
1450096030.141380,-0.019088745,-0.974868774,0.162200928
1450096030.151170,0.002151489,-0.992065430,0.162796021
1450096030.160979,0.019882202,-0.973510742,0.158477783
1450096030.170774,0.028640747,-0.996032715,0.175308228
1450096030.180562,0.013504028,-1.001449585,0.183197021
1450096030.190374,-0.011398315,-0.973846436,0.163085938
1450096030.200151,-0.024398804,-0.971832275,0.167526245
1450096030.209968,-0.026901245,-0.983932495,0.172805786
1450096030.219773,-0.021286011,-0.972518921,0.156387329
1450096030.229548,-0.005569458,-1.001434326,0.156707764
1450096030.239375,0.006576538,-0.995300293,0.161560059
1450096030.249177,0.009216309,-0.989181519,0.157623291
1450096030.258971,-0.003448486,-0.936553955,0.145553589
1450096030.268777,-0.004943848,-1.010131836,0.171859741
1450096030.278577,-0.018737793,-0.993530273,0.182250977
1450096030.288359,-0.021789551,-0.977951050,0.153167725
1450096030.298179,-0.016815186,-0.956909180,0.153656006
1450096030.307980,-0.007553101,-0.999908447,0.173431396
1450096030.317781,0.002349854,-1.007492065,0.164108276
1450096030.327582,-0.001419067,-0.967819214,0.155227661
1450096030.337370,-0.006134033,-0.970596313,0.167343140
1450096030.347182,-0.010879517,-0.984832764,0.169097900
1450096030.356982,-0.010589600,-1.001983643,0.150177002
1450096030.366760,-0.015670776,-0.967681885,0.163330078
1450096030.376585,-0.011993408,-0.989669800,0.181030273
1450096030.386382,-0.010192871,-0.978546143,0.166320801
1450096030.396167,-0.008056641,-0.967514038,0.151138306
1450096030.405989,-0.003005981,-0.985992432,0.153472900
1450096030.415770,0.005050659,-0.990768433,0.162002563
1450096030.425569,0.001617432,-0.983062744,0.168289185
1450096030.435393,-0.004119873,-0.991775513,0.160659790
1450096030.445177,-0.007080078,-0.984191895,0.146713257
1450096030.454985,-0.005523682,-0.975341797,0.167495728
1450096030.464782,-0.002365112,-0.980621338,0.182220459
1450096030.474598,0.006912231,-0.984817505,0.149337769
1450096030.484384,0.010101318,-0.987106323,0.147277832
1450096030.494186,0.006088257,-0.983123779,0.175933838
1450096030.503980,0.003067017,-0.988113403,0.175674438
1450096030.513798,0.002807617,-0.993103027,0.150558472
1450096030.523602,-0.001342773,-0.980331421,0.157440186
1450096030.533404,0.003433228,-0.982971191,0.181625366
1450096030.543204,0.009338379,-0.985260010,0.169403076
1450096030.553004,0.009902954,-0.988922119,0.153732300
1450096030.562804,0.000808716,-0.976974487,0.165374756
1450096030.572603,-0.005386353,-0.991439819,0.167266846
1450096030.582403,-0.010635376,-0.977676392,0.176635742
1450096030.592203,-0.010513306,-0.988464355,0.175094604
1450096030.602005,-0.010009766,-0.978347778,0.151336670
1450096030.611805,-0.002944946,-0.993103027,0.152542114
1450096030.621606,-0.007705688,-0.970458984,0.184509277
1450096030.631377,-0.007034302,-0.991256714,0.175964355
1450096030.641203,-0.011688232,-0.967803955,0.151885986
1450096030.650999,-0.011199951,-0.981353760,0.167968750
1450096030.660801,-0.013671875,-0.977478027,0.181991577
1450096030.670592,-0.009735107,-0.991470337,0.165603638
1450096030.680388,-0.010360718,-0.979721069,0.166519165
1450096030.690183,-0.015060425,-0.988967896,0.174530029
1450096030.699992,-0.019348145,-0.969650269,0.165176392
1450096030.709776,-0.018890381,-0.989120483,0.168350220
1450096030.719578,-0.020050049,-0.966125488,0.185379028
1450096030.729369,-0.015487671,-1.002838135,0.169830322
1450096030.739175,-0.022628784,-0.957580566,0.157028198
1450096030.748961,-0.020858765,-0.999511719,0.169494629
1450096030.758788,-0.019760132,-0.988708496,0.174224854
1450096030.768563,-0.019088745,-0.971130371,0.169204712
1450096030.778387,-0.016433716,-0.984786987,0.176391602
1450096030.788171,-0.006851196,-0.992980957,0.185150146
1450096030.797987,-0.004348755,-0.967651367,0.157943726
1450096030.807787,-0.002853394,-0.980346680,0.162704468
1450096030.817580,-0.002838135,-1.015502930,0.167175293
1450096030.827381,-0.009719849,-0.967819214,0.144500732
1450096030.837181,-0.006286621,-0.978210449,0.140853882
1450096030.846980,-0.003768921,-0.993576050,0.150146484
1450096030.856778,0.000213623,-0.983459473,0.147369385
1450096030.866576,0.002166748,-0.986236572,0.143066406
1450096030.876373,-0.000808716,-0.992523193,0.141708374
1450096030.886170,-0.005905151,-0.980895996,0.135620117
1450096030.895969,-0.009567261,-0.981887817,0.122390747
1450096030.905746,-0.008422852,-0.971282959,0.141937256
1450096030.915542,-0.003158569,-0.991012573,0.147171021
1450096030.925368,-0.001693726,-0.988739014,0.122467041
1450096030.935166,0.005172729,-0.992538452,0.120162964
1450096030.944967,0.001129150,-0.985153198,0.136413574
1450096030.954769,-0.006591797,-0.987457275,0.137680054
1450096030.964569,-0.013107300,-0.970367432,0.133209229
1450096030.974365,-0.009475708,-0.984329224,0.146621704
1450096030.984160,-0.011886597,-0.983947754,0.136779785
1450096030.993951,-0.008377075,-0.989013672,0.130691528
1450096031.003752,-0.009658813,-0.987808228,0.143981934
1450096031.013552,-0.011306763,-0.993820190,0.141815186
1450096031.023349,-0.012222290,-0.986526489,0.128433228
1450096031.033170,-0.015991211,-0.985153198,0.141983032
1450096031.042970,-0.019348145,-0.967315674,0.151672363
1450096031.052769,-0.012298584,-1.007110596,0.131851196
1450096031.062568,-0.012100220,-0.997833252,0.131942749
1450096031.072356,-0.018615723,-1.001846313,0.141876221
1450096031.082164,-0.021514893,-0.991744995,0.137069702
1450096031.091964,-0.020309448,-0.986816406,0.138061523
1450096031.101744,-0.019119263,-0.973861694,0.151031494
1450096031.111564,-0.013839722,-0.986907959,0.141677856
1450096031.121336,-0.009109497,-0.992492676,0.130340576
1450096031.131163,-0.009292603,-0.995590210,0.133209229
1450096031.140962,-0.015716553,-0.981948853,0.137329102
1450096031.150761,-0.018402100,-0.986618042,0.139511108
1450096031.160553,-0.020370483,-0.987396240,0.140274048
1450096031.170334,-0.017852783,-0.976303101,0.137252808
1450096031.180155,-0.008697510,-0.989318848,0.131317139
1450096031.189940,-0.001815796,-0.995605469,0.141189575
1450096031.199751,-0.005203247,-0.993011475,0.142196655
1450096031.209532,-0.007644653,-0.980438232,0.128601074
1450096031.219349,-0.006896973,-0.989425659,0.134216309
1450096031.229125,-0.007263184,-0.994064331,0.154251099
1450096031.238949,-0.008392334,-0.986526489,0.137481689
1450096031.248724,-0.008544922,-0.981689453,0.125900269
1450096031.258544,-0.005386353,-0.994689941,0.146743774
1450096031.268340,-0.004470825,-0.988815308,0.154205322
1450096031.278121,-0.004409790,-0.984909058,0.143142700
1450096031.287927,-0.004592896,-0.985382080,0.135894775
1450096031.297728,-0.007522583,-0.977676392,0.135498047
1450096031.307524,-0.006591797,-0.988067627,0.137054443
1450096031.317332,-0.008361816,-0.992431641,0.149963379
1450096031.327139,-0.014801025,-0.987869263,0.153167725
1450096031.336939,-0.014053345,-0.980651855,0.135131836
1450096031.346738,-0.009796143,-0.982498169,0.130935669
1450096031.356538,-0.006301880,-0.993469238,0.155227661
1450096031.366337,-0.005905151,-0.979095459,0.146759033
1450096031.376136,-0.004577637,-0.970458984,0.143615723
1450096031.385934,-0.003326416,-1.003341675,0.150329590
1450096031.395732,-0.008056641,-0.985870361,0.149993896
1450096031.405530,-0.006729126,-0.974441528,0.142959595
1450096031.415312,-0.007705688,-0.995437622,0.141769409
1450096031.425109,-0.006332397,-0.992996216,0.156875610
1450096031.434929,-0.001632690,-0.964233398,0.140014648
1450096031.444727,-0.000595093,-0.998367310,0.132369995
1450096031.454527,-0.004074097,-0.986328125,0.167770386
1450096031.464326,0.002029419,-1.011169434,0.139465332
1450096031.474119,-0.011260986,-0.951385498,0.141586304
1450096031.483921,-0.001266479,-1.015945435,0.143249512
1450096031.493721,-0.016677856,-0.955596924,0.136016846
1450096031.503518,-0.012115479,-1.022262573,0.167938232
1450096031.513315,-0.018829346,-0.941604614,0.127853394
1450096031.523114,-0.012817383,-0.989379883,0.158905029
1450096031.532911,-0.003524780,-0.980133057,0.145874023
1450096031.542688,-0.014129639,-0.976943970,0.164321899
1450096031.552489,-0.003509521,-1.008483887,0.143341064
1450096031.562308,-0.026657104,-0.970703125,0.185272217
1450096031.572088,-0.016586304,-0.990661621,0.171798706
1450096031.581897,-0.025314331,-0.979644775,0.181121826
1450096031.591703,-0.019332886,-1.007980347,0.163818359
1450096031.601499,-0.023483276,-0.969680786,0.206741333
1450096031.611309,-0.023208618,-0.991073608,0.206970215
1450096031.621109,-0.026565552,-0.995666504,0.203262329
1450096031.630907,-0.050979614,-0.954147339,0.221740723
1450096031.640704,-0.049316406,-1.000396729,0.221710205
1450096031.650499,-0.065353394,-0.956314087,0.243240356
1450096031.660277,-0.054901123,-0.995727539,0.258056641
1450096031.670099,-0.047744751,-0.993377686,0.237075806
1450096031.679896,-0.054626465,-0.965240479,0.256103516
1450096031.689679,-0.045364380,-1.013351440,0.239624023
1450096031.699493,-0.066543579,-0.944915771,0.272674561
1450096031.709292,-0.069641113,-0.995086670,0.260192871
1450096031.719076,-0.078079224,-0.962448120,0.251251221
1450096031.728890,-0.076858521,-0.949935913,0.250259399
1450096031.738689,-0.057785034,-1.000656128,0.263168335
1450096031.748474,-0.058456421,-0.932952881,0.303756714
1450096031.758289,-0.055969238,-0.953826904,0.285995483
1450096031.768088,-0.051940918,-0.989105225,0.258026123
1450096031.777885,-0.067947388,-0.933273315,0.266708374
1450096031.787686,-0.067245483,-0.996582031,0.281219482
1450096031.797485,-0.078308105,-0.949569702,0.297912598
1450096031.807280,-0.074859619,-0.952102661,0.272506714
1450096031.817086,-0.072799683,-0.972290039,0.266921997
1450096031.826873,-0.075500488,-0.945480347,0.283340454
1450096031.836663,-0.067001343,-0.965072632,0.288284302
1450096031.846469,-0.072998047,-0.950637817,0.307128906
1450096031.856261,-0.067703247,-0.990829468,0.277786255
1450096031.866070,-0.084548950,-0.925216675,0.296722412
1450096031.875884,-0.077651978,-0.983535767,0.276763916
1450096031.885680,-0.081192017,-0.967834473,0.286376953
1450096031.895481,-0.082321167,-0.957687378,0.278884888
1450096031.905279,-0.072296143,-0.976531982,0.276779175
1450096031.915068,-0.078460693,-0.937850952,0.292587280
1450096031.924877,-0.064849854,-1.001815796,0.278915405
1450096031.934676,-0.076370239,-0.949386597,0.288345337
1450096031.944458,-0.071838379,-0.977920532,0.269515991
1450096031.954269,-0.086563110,-0.971328735,0.291122437
1450096031.964073,-0.083953857,-0.964675903,0.263336182
1450096031.973858,-0.097045898,-0.966567993,0.286026001
1450096031.983672,-0.088394165,-0.978073120,0.264007568
1450096031.993471,-0.093338013,-0.973266602,0.278945923
1450096032.003256,-0.089767456,-0.942077637,0.255798340
1450096032.013070,-0.086151123,-1.002593994,0.269302368
1450096032.022870,-0.092025757,-0.938812256,0.254913330
1450096032.032670,-0.097518921,-0.991455078,0.275238037
1450096032.042470,-0.095977783,-0.955032349,0.236679077
1450096032.052264,-0.130371094,-0.926101685,0.267684937
1450096032.062069,-0.133239746,-0.977172852,0.281173706
1450096032.071868,-0.147903442,-0.896774292,0.312576294
1450096032.081664,-0.114151001,-1.020080566,0.265625000
1450096032.091460,-0.112625122,-0.874298096,0.245605469
1450096032.101256,-0.093368530,-1.002670288,0.252151489
1450096032.111060,-0.096099854,-0.995681763,0.276473999
1450096032.120848,-0.117721558,-0.973556519,0.233245850
1450096032.130654,-0.162857056,-0.885742188,0.252319336
1450096032.140450,-0.156051636,-1.023864746,0.305450439
1450096032.150263,-0.160400391,-0.903427124,0.292007446
1450096032.160064,-0.125854492,-1.017684937,0.283004761
1450096032.169859,-0.116790771,-0.909545898,0.251525879
1450096032.179665,-0.109283447,-1.019378662,0.254379272
1450096032.189465,-0.113067627,-0.919326782,0.284957886
1450096032.199250,-0.116394043,-1.004928589,0.284744263
1450096032.209065,-0.138809204,-0.948348999,0.308166504
1450096032.218863,-0.145675659,-0.927520752,0.284027100
1450096032.228649,-0.146392822,-0.969985962,0.312850952
1450096032.238461,-0.111068726,-0.987136841,0.288757324
1450096032.248262,-0.094314575,-0.992095947,0.277221680
1450096032.258037,-0.086776733,-1.011123657,0.298233032
1450096032.267833,-0.099487305,-0.949371338,0.255691528
1450096032.277592,-0.128662109,-0.918304443,0.292602539
1450096032.287407,-0.128128052,-0.971420288,0.311401367
1450096032.297207,-0.133743286,-0.979476929,0.307235718
1450096032.306981,-0.129913330,-0.962554932,0.331848145
1450096032.316805,-0.123046875,-0.931884766,0.285476685
1450096032.326604,-0.099990845,-0.960662842,0.257110596
1450096032.336400,-0.074447632,-1.006759644,0.253463745
1450096032.346201,-0.092010498,-0.999786377,0.292663574
1450096032.355992,-0.137023926,-0.885192871,0.334884644
1450096032.365786,-0.142822266,-0.965560913,0.293792725
1450096032.375597,-0.137786865,-0.993057251,0.256057739
1450096032.385377,-0.138031006,-0.936233521,0.294464111
1450096032.395177,-0.116333008,-0.933898926,0.301162720
1450096032.404981,-0.083358765,-1.012786865,0.273681641
1450096032.414795,-0.098907471,-0.921035767,0.300827026
1450096032.424579,-0.112854004,-0.948852539,0.294006348
1450096032.434389,-0.130004883,-0.987457275,0.251068115
1450096032.444193,-0.152465820,-0.931228638,0.288314819
1450096032.453978,-0.153823853,-0.929885864,0.322891235
1450096032.463791,-0.135620117,-1.024887085,0.294692993
1450096032.473592,-0.131149292,-0.929412842,0.282257080
1450096032.483378,-0.122100830,-0.934371948,0.265762329
1450096032.493192,-0.115905762,-0.994216919,0.273574829
1450096032.502993,-0.113281250,-0.949920654,0.285491943
1450096032.512792,-0.131072998,-0.959381104,0.313354492
1450096032.522591,-0.157867432,-0.965957642,0.304138184
1450096032.532390,-0.151016235,-0.936904907,0.233657837
1450096032.542190,-0.143234253,-0.986099243,0.259155273
1450096032.551991,-0.154190063,-0.943115234,0.341766357
1450096032.561792,-0.130432129,-0.951248169,0.291824341
1450096032.571590,-0.119110107,-1.007217407,0.236465454
1450096032.581389,-0.131622314,-0.993606567,0.245483398
1450096032.591161,-0.152175903,-0.914642334,0.283630371
1450096032.600989,-0.165420532,-0.941726685,0.305923462
1450096032.610786,-0.149322510,-0.966995239,0.252792358
1450096032.620578,-0.146118164,-0.994384766,0.256484985
1450096032.630391,-0.174209595,-0.894989014,0.310684204
1450096032.640173,-0.149002075,-0.973144531,0.287521362
1450096032.649968,-0.134811401,-0.988037109,0.226562500
1450096032.659789,-0.142700195,-0.992568970,0.247177124
1450096032.669575,-0.163513184,-0.935531616,0.293548584
1450096032.679388,-0.185180664,-0.943145752,0.298004150
1450096032.689184,-0.177978516,-0.980224609,0.251419067
1450096032.698989,-0.179290771,-0.972625732,0.229354858
1450096032.708778,-0.184249878,-0.921951294,0.289093018
1450096032.718592,-0.153137207,-0.982589722,0.306838989
1450096032.728392,-0.145736694,-1.000411987,0.254745483
1450096032.738173,-0.159530640,-0.959152222,0.243453979
1450096032.747995,-0.169296265,-0.929672241,0.237197876
1450096032.757785,-0.173782349,-1.010772705,0.268890381
1450096032.767593,-0.187637329,-0.952301025,0.293716431
1450096032.777392,-0.180786133,-0.944946289,0.271011353
1450096032.787176,-0.161117554,-0.998199463,0.235824585
1450096032.796990,-0.155761719,-0.953292847,0.253280640
1450096032.806789,-0.140289307,-0.950881958,0.256362915
1450096032.816562,-0.137954712,-0.995590210,0.266830444
1450096032.826388,-0.148162842,-0.971893311,0.260635376
1450096032.836188,-0.164733887,-0.903610229,0.233703613
1450096032.845982,-0.165313721,-0.976165771,0.227981567
1450096032.855786,-0.152084351,-1.002456665,0.234771729
1450096032.865560,-0.145584106,-0.938461304,0.229537964
1450096032.875367,-0.124938965,-0.973678589,0.202621460
1450096032.885186,-0.112579346,-0.938095093,0.167251587
1450096032.894986,-0.084823608,-0.977508545,0.180267334
1450096032.904771,-0.086959839,-0.947036743,0.213027954
1450096032.914586,-0.095489502,-0.965637207,0.163269043
1450096032.924382,-0.112533569,-0.926406860,0.114181519
1450096032.934168,-0.110305786,-1.017913818,0.152160645
1450096032.943981,-0.118286133,-0.921905518,0.190567017
1450096032.953765,-0.098281860,-0.971008301,0.144317627
1450096032.963555,-0.071166992,-0.995635986,0.070114136
1450096032.973379,-0.057983398,-0.980834961,0.103958130
1450096032.983179,-0.055328369,-0.975601196,0.132949829
1450096032.992953,-0.063430786,-0.988677979,0.107315063
1450096033.002777,-0.084533691,-0.984390259,0.087020874
1450096033.012577,-0.104370117,-0.977706909,0.118026733
1450096033.022376,-0.118804932,-0.948165894,0.143432617
1450096033.032175,-0.114730835,-1.004043579,0.139633179
1450096033.041969,-0.115219116,-0.974227905,0.126205444
1450096033.051772,-0.114593506,-0.947631836,0.127822876
1450096033.061571,-0.105270386,-1.026245117,0.145034790
1450096033.071355,-0.124114990,-0.955154419,0.146621704
1450096033.081169,-0.143005371,-1.001571655,0.153198242
1450096033.090962,-0.168884277,-0.954284668,0.186660767
1450096033.100743,-0.183609009,-0.972427368,0.175460815
1450096033.110567,-0.181732178,-1.009201050,0.190704346
1450096033.120368,-0.185729980,-0.977874756,0.223724365
1450096033.130162,-0.176895142,-0.969528198,0.234802246
1450096033.139968,-0.158706665,-1.005386353,0.229736328
1450096033.149768,-0.158569336,-0.993927002,0.197036743
1450096033.159552,-0.157730103,-0.994354248,0.217758179
1450096033.169367,-0.183929443,-0.955474854,0.285446167
1450096033.179166,-0.185363770,-1.042709351,0.240951538
1450096033.188951,-0.190734863,-0.964263916,0.207260132
1450096033.198747,-0.196594238,-0.971725464,0.241882324
1450096033.208563,-0.174011230,-0.955581665,0.285812378
1450096033.218351,-0.149703979,-0.996261597,0.285186768
1450096033.228162,-0.153335571,-0.984878540,0.286026001
1450096033.237950,-0.156265259,-0.923034668,0.226058960
1450096033.247738,-0.146972656,-1.014617920,0.225997925
1450096033.257559,-0.152359009,-0.997207642,0.288238525
1450096033.267343,-0.152526855,-0.944793701,0.284912109
1450096033.277144,-0.135635376,-0.978881836,0.238601685
1450096033.286958,-0.120147705,-0.966766357,0.230270386
1450096033.296758,-0.101135254,-0.918960571,0.218200684
1450096033.306555,-0.066848755,-1.026870728,0.244079590
1450096033.316353,-0.078903198,-0.911880493,0.260162354
1450096033.326146,-0.082351685,-0.974075317,0.223403931
1450096033.335949,-0.087356567,-1.005706787,0.211975098
1450096033.345722,-0.103576660,-0.951644897,0.219772339
1450096033.355534,-0.098449707,-0.921112061,0.218353271
1450096033.365346,-0.065368652,-1.041976929,0.228775024
1450096033.375143,-0.049636841,-0.940505981,0.198638916
1450096033.384924,-0.026184082,-0.952896118,0.180572510
1450096033.394741,-0.029098511,-0.973281860,0.210144043
1450096033.404539,-0.031219482,-0.977325439,0.207962036
1450096033.414321,-0.045867920,-0.982177734,0.212600708
1450096033.424134,-0.065414429,-1.018692017,0.210708618
1450096033.433931,-0.083816528,-0.919235229,0.219482422
1450096033.443716,-0.062820435,-0.985137939,0.248306274
1450096033.453529,-0.032211304,-0.986480713,0.245056152
1450096033.463328,0.004364014,-0.990264893,0.195816040
1450096033.473128,-0.001708984,-0.958953857,0.228012085
1450096033.482927,-0.023574829,-0.913452148,0.231002808
1450096033.492725,-0.031600952,-1.020263672,0.267456055
1450096033.502508,-0.057891846,-0.993759155,0.231750488
1450096033.512325,-0.085418701,-0.971130371,0.251190186
1450096033.522118,-0.088195801,-0.927474976,0.291336060
1450096033.531908,-0.056030273,-0.984359741,0.273651123
1450096033.541708,-0.031005859,-0.971450806,0.263336182
1450096033.551518,-0.022918701,-0.960662842,0.241943359
1450096033.561308,-0.025390625,-0.976669312,0.264312744
1450096033.571123,-0.053619385,-0.958251953,0.305740356
1450096033.580907,-0.076004028,-0.918151855,0.271362305
1450096033.590724,-0.067825317,-0.995208740,0.270751953
1450096033.600523,-0.064575195,-0.957778931,0.280166626
1450096033.610321,-0.042144775,-0.958389282,0.257415771
1450096033.620124,-0.010742188,-0.981979370,0.270370483
1450096033.629923,0.007080078,-0.908401489,0.258041382
1450096033.639708,0.032974243,-1.021453857,0.265914917
1450096033.649520,0.014450073,-0.965972900,0.246749878
1450096033.659322,-0.014282227,-0.942855835,0.222412109
1450096033.669105,-0.029830933,-0.985977173,0.274139404
1450096033.678917,-0.033081055,-0.973663330,0.240692139
1450096033.688695,-0.013595581,-1.005157471,0.241882324
1450096033.698491,-0.004852295,-0.961807251,0.223022461
1450096033.708317,0.010879517,-0.947463989,0.196548462
1450096033.718114,0.028457642,-1.001632690,0.246978760
1450096033.727917,0.007476807,-0.942199707,0.220748901
1450096033.737716,-0.018859863,-0.961257935,0.192337036
1450096033.747503,-0.044876099,-1.005813599,0.205749512
1450096033.757316,-0.077972412,-0.944396973,0.215789795
1450096033.767115,-0.082824707,-0.989639282,0.244354248
1450096033.776914,-0.071426392,-0.945190430,0.168075562
1450096033.786689,-0.039428711,-0.994277954,0.154251099
1450096033.796513,-0.026824951,-0.976654053,0.211853027
1450096033.806310,-0.034469604,-0.964233398,0.212402344
1450096033.816093,-0.058807373,-0.949462891,0.212707520
1450096033.825892,-0.083801270,-0.957611084,0.132415771
1450096033.835690,-0.104003906,-0.994796753,0.191360474
1450096033.845505,-0.114959717,-0.941513062,0.242538452
1450096033.855304,-0.110687256,-0.975967407,0.214965820
1450096033.865086,-0.100891113,-0.968887329,0.185668945
1450096033.874898,-0.086822510,-0.964691162,0.138259888
1450096033.884703,-0.093231201,-1.001708984,0.221054077
1450096033.894492,-0.124160767,-0.953109741,0.195632935
1450096033.904303,-0.162231445,-1.010681152,0.198074341
1450096033.914103,-0.189132690,-0.979583740,0.184402466
1450096033.923889,-0.202484131,-1.006927490,0.171432495
1450096033.933702,-0.205596924,-0.961685181,0.213714600
1450096033.943502,-0.187927246,-1.005493164,0.178253174
1450096033.953274,-0.178192139,-1.001342773,0.221786499
1450096033.963101,-0.171081543,-0.955581665,0.181243896
1450096033.972899,-0.177474976,-1.014785767,0.169876099
1450096033.982699,-0.181091309,-0.956085205,0.153091431
1450096033.992496,-0.186874390,-1.006271362,0.175247192
1450096034.002294,-0.191757202,-0.980758667,0.213470459
1450096034.012095,-0.193008423,-0.972290039,0.164001465
1450096034.021894,-0.186447144,-1.002670288,0.190292358
1450096034.031682,-0.162780762,-0.985763550,0.167160034
1450096034.041493,-0.156570435,-1.012786865,0.189636230
1450096034.051293,-0.142364502,-0.974609375,0.162567139
1450096034.061086,-0.141860962,-1.008911133,0.133132935
1450096034.070866,-0.147186279,-1.032226562,0.179748535
1450096034.080682,-0.163085938,-0.978637695,0.160522461
1450096034.090488,-0.167861938,-1.039443970,0.170822144
1450096034.100276,-0.160461426,-0.971221924,0.127014160
1450096034.110093,-0.142517090,-1.036773682,0.191329956
1450096034.119878,-0.124511719,-0.959991455,0.200088501
1450096034.129693,-0.101150513,-1.058822632,0.163238525
1450096034.139494,-0.092224121,-0.952133179,0.149261475
1450096034.149279,-0.076934814,-1.014434814,0.153823853
1450096034.159092,-0.072814941,-0.984313965,0.189697266
1450096034.168892,-0.060607910,-0.969345093,0.164108276
1450096034.178680,-0.057052612,-1.012512207,0.212554932
1450096034.188492,-0.046432495,-0.937744141,0.175003052
1450096034.198278,-0.032516479,-1.022888184,0.200012207
1450096034.208093,-0.023223877,-0.913955688,0.176773071
1450096034.217891,0.001602173,-1.032409668,0.198989868
1450096034.227667,-0.001388550,-0.954650879,0.212509155
1450096034.237489,-0.011901855,-1.013122559,0.186065674
1450096034.247288,-0.036392212,-0.949691772,0.188262939
1450096034.257085,-0.045867920,-1.003753662,0.194030762
1450096034.266887,-0.041122437,-0.996688843,0.231689453
1450096034.276675,-0.022171021,-0.997894287,0.213943481
1450096034.286468,-0.003509521,-1.007553101,0.220321655
1450096034.296285,0.018524170,-0.964813232,0.183258057
1450096034.306076,0.027694702,-1.041854858,0.198440552
1450096034.315881,0.006347656,-0.947097778,0.210388184
1450096034.325670,-0.024887085,-1.021530151,0.251037598
1450096034.335487,-0.053924561,-0.933517456,0.216323853
1450096034.345280,-0.058929443,-1.023529053,0.205688477
1450096034.355086,-0.059677124,-0.919113159,0.189117432
1450096034.364886,-0.041503906,-1.019165039,0.229919434
1450096034.374672,-0.036499023,-0.934646606,0.226974487
1450096034.384486,-0.035568237,-0.979461670,0.197189331
1450096034.394286,-0.060821533,-0.931533813,0.200958252
1450096034.404070,-0.091247559,-0.940475464,0.226791382
1450096034.413882,-0.116195679,-0.953369141,0.269821167
1450096034.423680,-0.122741699,-0.923324585,0.203826904
1450096034.433460,-0.112030029,-0.935699463,0.185028076
1450096034.443278,-0.081695557,-0.914749146,0.190567017
1450096034.453077,-0.060546875,-0.976074219,0.229827881
1450096034.462878,-0.058471680,-0.900726318,0.214080811
1450096034.472676,-0.078720093,-0.993423462,0.207321167
1450096034.482471,-0.116897583,-0.877792358,0.178176880
1450096034.492276,-0.129333496,-0.994995117,0.244689941
1450096034.502076,-0.132843018,-0.880035400,0.204360962
1450096034.511876,-0.096649170,-1.021453857,0.213989258
1450096034.521674,-0.071945190,-0.919006348,0.179931641
1450096034.531472,-0.052597046,-0.992385864,0.203674316
1450096034.541244,-0.058288574,-0.927139282,0.187133789
1450096034.551072,-0.078247070,-1.029159546,0.203445435
1450096034.560857,-0.110076904,-0.965728760,0.196182251
1450096034.570649,-0.140457153,-0.980606079,0.224670410
1450096034.580453,-0.136154175,-0.970046997,0.210601807
1450096034.590251,-0.107849121,-0.991348267,0.203033447
1450096034.600051,-0.058044434,-0.973373413,0.196014404
1450096034.609869,-0.016418457,-0.982833862,0.225387573
1450096034.619668,0.015594482,-0.996520996,0.222106934
1450096034.629454,-0.004516602,-0.950347900,0.195983887
1450096034.639267,-0.031143188,-0.989746094,0.187973022
1450096034.649066,-0.077377319,-0.924148560,0.205429077
1450096034.658853,-0.079086304,-1.042388916,0.241439819
1450096034.668666,-0.091491699,-0.929962158,0.227127075
1450096034.678465,-0.052062988,-1.011840820,0.210891724
1450096034.688264,-0.026367188,-0.929733276,0.216934204
1450096034.698062,0.011459351,-1.049591064,0.222656250
1450096034.707861,-0.022750854,-0.928710938,0.233840942
1450096034.717660,-0.047454834,-1.016403198,0.237274170
1450096034.727457,-0.086135864,-0.946823120,0.240219116
1450096034.737257,-0.087783813,-1.023391724,0.261062622
1450096034.747053,-0.079803467,-0.961837769,0.257141113
1450096034.756850,-0.046463013,-0.994995117,0.244140625
